[worker-start] idx=0 base_url=http://127.0.0.1:8061
[worker-cmd] /home/maozhifang/miniconda3/bin/python train_mas_stage2_v4_4_target_suite.py --data-root /mnt/nvme/projects/R-HAN/outputs/stage2_final_design_best_graph_operator_ablation_8ds_matched_3x_20260507_173137/worker2_from_humaneval_20260508_220925/sample_shards/shard_0 --output-root /mnt/nvme/projects/R-HAN/outputs/stage2_final_design_best_graph_operator_ablation_8ds_matched_3x_20260507_173137/worker2_from_humaneval_20260508_220925/workers/worker_0 --dataset humaneval --dataset math_level5 --dataset math_full_math_ops --dataset mmlu_pro --dataset mmlu_as_mmlu_pro_ops --dataset knowledge_crosswords --dataset nlgraph --seed 107 --search-iterations 8 --candidate-core-k 4 --candidate-explore-k 3 --candidate-max-k 8 --tier1-repeats 1 --tier2-repeats 1 --stage1-final-graph-mode best --stage2-turn-count 5 --memory-top-k 4 --soft-prune-top-k 3 --soft-prune-threshold 0.38 --hard-prune-after-turn 4 --periodic-every 1000000 --periodic-size 0 --max-train -1 --max-validation 0 --max-test -1 --stage1-checkpoint-root /mnt/nvme/projects/R-HAN/outputs/stage2_final_design_best_graph_operator_ablation_8ds_matched_3x_20260507_173137/stage1_checkpoints --tier1-max-tokens 256 --tier2-max-tokens 896 --checkpoint-every 10 --resume
[stage1-checkpoint][humaneval] /mnt/nvme/projects/R-HAN/outputs/stage2_final_design_best_graph_operator_ablation_8ds_matched_3x_20260507_173137/stage1_checkpoints/humaneval/checkpoint.json

=== STAGE2_V4_4 DATASET humaneval train=11 validation=0 test=43 ===
[plan][humaneval] {"max_train": 11, "max_validation": 0, "max_test": 43, "periodic_every": 1000000, "periodic_size": 0}
[runtime][humaneval] {"chat": {"api_base": "http://127.0.0.1:8061", "model": null, "api_key": null, "timeout_s": 120.0, "temperature": 0.2, "max_tokens": 512, "max_retries": 2}, "judge": {"api_base": null, "model": null, "api_key": null, "timeout_s": 60.0, "temperature": 0.0, "max_tokens": 128}, "embedding": {"api_base": "http://127.0.0.1:8018", "model": "/mnt/nvme/Qwen3-Embedding-8B", "api_key": null, "timeout_s": 30.0, "dim": 256}, "tier1": {"max_tokens": 256, "judge_max_tokens": 96, "repeats": 1, "temperature": 0.1}, "tier2": {"max_tokens": 896, "judge_max_tokens": 128, "repeats": 1, "temperature": 0.2}, "success_threshold": 0.6, "token_cost_per_word": 1e-05, "enable_chat_cache": true, "debug_judge": false}
[stage2-config][humaneval] {"memory": {"max_private_records_per_agent": 32, "max_selected_records": 4, "max_neighbour_exports": 3, "max_record_chars": 600, "max_export_chars": 320, "max_brief_chars": 900, "query_max_chars": 1200, "keep_latest_self_output": true, "keep_latest_feedback": true, "include_failure_memory": true, "include_success_memory": true, "slot_mask_mode": "soft", "slot_mask_core_policy": "always_on", "slot_mask_min_gate": 0.0}, "graph": {"turn_count": 5, "soft_prune_top_k": 3, "soft_prune_threshold": 0.38, "hard_prune_after_turn": 4, "min_incoming_edges": 1, "support_set_mode": "sparsemax", "edge_support_logit_temperature": 2.0, "edge_support_probability_epsilon": 0.0001, "controller_role_boost": 0.18, "challenge_penalty": 0.22, "support_bonus": 0.16}, "replay": {"save_prompts": true, "save_exports": true, "max_prompt_chars": 4000}, "learning": {"enabled": true, "selector_model_weight": 0.18, "slot_gate_model_weight": 1.0, "edge_model_weight": 0.22, "controller_model_weight": 0.16, "selector_learning_rate": 0.03, "slot_gate_learning_rate": 0.025, "slot_gate_pairwise_margin": 0.05, "edge_learning_rate": 0.03, "controller_learning_rate": 0.025, "positive_feedback_bonus": 0.14, "negative_feedback_penalty": 0.18, "uncertain_penalty": 0.06, "sink_bonus": 0.05}, "controller_max_chars": 1200, "finalizer_max_chars": 1200, "allow_cross_agent_raw_memory": false, "composer_enabled": true, "composer_hidden_dim": 0, "composer_latent_length": 8, "composer_encoder_layers": 2, "composer_dropout": 0.1, "composer_vocab_size": 50000, "composer_max_input_length": 512, "gnn_enabled": true, "gnn_num_layers": 2, "gnn_dropout": 0.1, "global_node_enabled": true, "global_node_update_method": "attention", "global_node_learnable": true, "lmpo_enabled": true, "lmpo_learning_rate": 0.0003, "lmpo_baseline_momentum": 0.9, "lmpo_sampling_temperature": 0.8, "latent_prompt_max_local": 2, "latent_prompt_max_neighbor": 2, "global_summary_max_nodes": 2, "latent_bridge_trainable": true, "edge_gate_aux_enabled": true, "edge_gate_aux_loss_weight": 0.35, "fallback_to_v1": false, "code_require_entry_point": true, "max_logged_candidates": 8, "explicit_challenger_agents": ["skeptic", "debater_b"], "auditor_agent_ids": ["verifier", "skeptic"], "adjudicator_agent_id": "verifier", "calibration_agent_id": "verifier", "calibration_rounds": 3, "protocol_family": "auto", "repair_agent_ids": ["coder", "planner", "debater_a"], "repair_rounds": 2, "repair_seed_top_k": 4, "repair_max_failed_examples": 3, "repair_timeout_s": 8.0, "default_budget_bucket": "normal", "lean_hypothesis_cap": 2, "full_hypothesis_cap": 3, "v4_4_max_slot_challengers": 4, "graph_seed_top_k": 3, "graph_repair_rounds": 1, "graph_full_branch_cap": 3, "graph_repair_agent_ids": ["coder", "reasoner", "planner"], "adversarial_lean_hypothesis_cap": 2, "adversarial_full_hypothesis_cap": 3, "inspector_agent_id": "verifier"}
[train][humaneval] 1/11 id=HumanEval/95 reward=-0.3764 task=1.0000 success=1.0000 latency=108.82 token=0.0040 s1_token=0.0014 s2_token=0.0040 s2_turns=5.0 s2_mem=20.0 decision=use_stage1_anchor reason=v4_4_code_bypass_stable_anchor route=code_repair mode=bypass anchor=1 cand=6 class=2 repair_br=0 repair_imp=0 certs=0 fg_flip=0 lift=0/0 empty_cert=none restart=0 sel_src=stage1 sel_patch=0 vis=1/1 fail=none cand_u=6 ovr_u=30 rev_u=0 elapsed_s=272.1 signature=stage2_v4_4|critique_revise|critic:verifier,generator:planner,reviser:researcher|critic:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='strict', finalization='answer_with_rationale'),generator:PromptSlots(reasoning_mode='stepwise', upstream_usage='summary', output_style='raw', verification_mode='off', finalization='answer_only'),reviser:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='light', finalization='answer_only')|planner>researcher,planner>verifier,verifier>researcher
[train][mmlu_pro] 187/400 id=mmlu_pro:7332 reward=-2.6976 task=0.9000 success=1.0000 latency=168.70 token=0.0042 s1_token=0.0005 s2_token=0.0042 s2_turns=5.0 s2_mem=20.0 decision=use_stage1_anchor reason=v4_4_mmlu_option_matrix_calibration_preserve_anchor_no_certificate route=mmlu_option_matrix_calibration mode=bypass anchor=1 cand=2 class=1 repair_br=0 repair_imp=0 certs=0 fg_flip=0 lift=0/0 empty_cert=matrix_parse_failed restart=0 sel_src=stage1 sel_patch=0 vis=0/0 fail=none cand_u=2 ovr_u=2 rev_u=5 elapsed_s=41082.7 signature=stage2_v4_4|critique_revise|critic:verifier,generator:reasoner,reviser:summarizer|critic:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='strict', finalization='answer_only'),generator:PromptSlots(reasoning_mode='stepwise', upstream_usage='summary', output_style='raw', verification_mode='off', finalization='answer_only'),reviser:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='light', finalization='answer_only')|reasoner>summarizer,reasoner>verifier,verifier>summarizer
[train][mmlu_pro] 188/400 id=mmlu_pro:6476 reward=-2.0919 task=0.9000 success=1.0000 latency=144.47 token=0.0019 s1_token=0.0004 s2_token=0.0019 s2_turns=5.0 s2_mem=20.0 decision=use_stage1_anchor reason=v4_4_mmlu_option_matrix_calibration_preserve_anchor_no_certificate route=mmlu_option_matrix_calibration mode=bypass anchor=1 cand=5 class=3 repair_br=0 repair_imp=0 certs=0 fg_flip=0 lift=0/0 empty_cert=matrix_parse_failed restart=0 sel_src=stage1 sel_patch=0 vis=0/0 fail=none cand_u=5 ovr_u=20 rev_u=1 elapsed_s=41305.6 signature=stage2_v4_4|critique_revise|critic:verifier,generator:reasoner,reviser:planner|critic:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='strict', finalization='answer_only'),generator:PromptSlots(reasoning_mode='stepwise', upstream_usage='summary', output_style='raw', verification_mode='off', finalization='answer_only'),reviser:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='light', finalization='answer_only')|reasoner>planner,reasoner>verifier,verifier>planner
[train][mmlu_pro] 189/400 id=mmlu_pro:5608 reward=-2.5979 task=0.9000 success=1.0000 latency=164.71 token=0.0020 s1_token=0.0003 s2_token=0.0020 s2_turns=5.0 s2_mem=15.0 decision=use_stage1_anchor reason=v4_4_mmlu_option_matrix_calibration_preserve_anchor_no_certificate route=mmlu_option_matrix_calibration mode=bypass anchor=1 cand=7 class=3 repair_br=0 repair_imp=0 certs=0 fg_flip=0 lift=0/4 empty_cert=anchor_not_violated restart=0 sel_src=stage1 sel_patch=0 vis=0/0 fail=none cand_u=7 ovr_u=42 rev_u=0 elapsed_s=41555.9 signature=stage2_v4_4|solve_verify|solver:planner,verifier:verifier|solver:PromptSlots(reasoning_mode='stepwise', upstream_usage='summary', output_style='raw', verification_mode='off', finalization='answer_only'),verifier:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='strict', finalization='answer_only')|planner>verifier
[train][mmlu_pro] 190/400 id=mmlu_pro:3779 reward=-2.7022 task=0.9000 success=1.0000 latency=168.86 token=0.0254 s1_token=0.0007 s2_token=0.0254 s2_turns=5.0 s2_mem=20.0 decision=use_stage1_anchor reason=v4_4_mmlu_option_matrix_calibration_preserve_anchor_no_certificate route=mmlu_option_matrix_calibration mode=bypass anchor=1 cand=4 class=2 repair_br=0 repair_imp=0 certs=0 fg_flip=0 lift=0/0 empty_cert=matrix_parse_failed restart=0 sel_src=stage1 sel_patch=0 vis=0/0 fail=none cand_u=4 ovr_u=12 rev_u=1 elapsed_s=41782.9 signature=stage2_v4_4|critique_revise|critic:verifier,generator:reasoner,reviser:debater_a|critic:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='strict', finalization='answer_only'),generator:PromptSlots(reasoning_mode='stepwise', upstream_usage='summary', output_style='raw', verification_mode='off', finalization='answer_only'),reviser:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='light', finalization='answer_only')|reasoner>debater_a,reasoner>verifier,verifier>debater_a
[train][mmlu_pro] 191/400 id=mmlu_pro:3899 reward=-4.6772 task=0.1500 success=0.0000 latency=181.32 token=0.0071 s1_token=0.0015 s2_token=0.0071 s2_turns=5.0 s2_mem=10.0 decision=use_stage1_anchor reason=v4_4_mmlu_option_matrix_calibration_preserve_anchor_no_certificate route=mmlu_option_matrix_calibration mode=bypass anchor=1 cand=6 class=2 repair_br=0 repair_imp=0 certs=0 fg_flip=0 lift=0/0 empty_cert=option_coverage_low restart=0 sel_src=stage1 sel_patch=0 vis=0/0 fail=none cand_u=6 ovr_u=30 rev_u=0 elapsed_s=42031.2 signature=stage2_v4_4|parallel_vote|aggregator:summarizer,solver_a:debater_a,solver_b:debater_b|aggregator:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='light', finalization='answer_only'),solver_a:PromptSlots(reasoning_mode='stepwise', upstream_usage='summary', output_style='raw', verification_mode='off', finalization='answer_only'),solver_b:PromptSlots(reasoning_mode='stepwise', upstream_usage='summary', output_style='raw', verification_mode='off', finalization='answer_only')|debater_a>summarizer,debater_b>summarizer
[train][mmlu_pro] 192/400 id=mmlu_pro:5230 reward=-4.0721 task=0.1500 success=0.0000 latency=157.12 token=0.0035 s1_token=0.0008 s2_token=0.0035 s2_turns=5.0 s2_mem=20.0 decision=use_stage1_anchor reason=v4_4_mmlu_option_matrix_calibration_preserve_anchor_no_certificate route=mmlu_option_matrix_calibration mode=bypass anchor=1 cand=3 class=3 repair_br=0 repair_imp=0 certs=0 fg_flip=0 lift=0/0 empty_cert=matrix_parse_failed restart=0 sel_src=stage1 sel_patch=0 vis=0/0 fail=none cand_u=3 ovr_u=6 rev_u=2 elapsed_s=42271.2 signature=stage2_v4_4|critique_revise|critic:verifier,generator:reasoner,reviser:planner|critic:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='strict', finalization='answer_only'),generator:PromptSlots(reasoning_mode='stepwise', upstream_usage='summary', output_style='raw', verification_mode='off', finalization='answer_only'),reviser:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='light', finalization='answer_only')|reasoner>planner,reasoner>verifier,verifier>planner
[train][mmlu_pro] 193/400 id=mmlu_pro:7687 reward=-4.2018 task=0.1500 success=0.0000 latency=162.31 token=0.0026 s1_token=0.0003 s2_token=0.0026 s2_turns=5.0 s2_mem=15.0 decision=use_stage1_anchor reason=v4_4_mmlu_option_matrix_calibration_preserve_anchor_no_certificate route=mmlu_option_matrix_calibration mode=bypass anchor=1 cand=5 class=2 repair_br=0 repair_imp=0 certs=0 fg_flip=0 lift=0/0 empty_cert=option_coverage_low restart=0 sel_src=stage1 sel_patch=0 vis=0/0 fail=none cand_u=5 ovr_u=20 rev_u=3 elapsed_s=42492.7 signature=stage2_v4_4|solve_verify|solver:reasoner,verifier:verifier|solver:PromptSlots(reasoning_mode='stepwise', upstream_usage='summary', output_style='raw', verification_mode='off', finalization='answer_only'),verifier:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='strict', finalization='answer_only')|reasoner>verifier
[train][mmlu_pro] 194/400 id=mmlu_pro:6121 reward=-2.4946 task=0.9000 success=1.0000 latency=160.58 token=0.0009 s1_token=0.0002 s2_token=0.0009 s2_turns=5.0 s2_mem=15.0 decision=use_stage1_anchor reason=v4_4_mmlu_option_matrix_calibration_preserve_anchor_no_certificate route=mmlu_option_matrix_calibration mode=bypass anchor=1 cand=5 class=1 repair_br=0 repair_imp=0 certs=0 fg_flip=0 lift=0/0 empty_cert=option_coverage_low restart=0 sel_src=stage1 sel_patch=0 vis=0/0 fail=none cand_u=5 ovr_u=20 rev_u=5 elapsed_s=42699.8 signature=stage2_v4_4|solve_verify|solver:skeptic,verifier:reasoner|solver:PromptSlots(reasoning_mode='stepwise', upstream_usage='summary', output_style='raw', verification_mode='off', finalization='answer_only'),verifier:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='strict', finalization='answer_only')|skeptic>reasoner
[train][mmlu_pro] 195/400 id=mmlu_pro:936 reward=-4.8828 task=0.1500 success=0.0000 latency=189.52 token=0.0346 s1_token=0.0002 s2_token=0.0346 s2_turns=5.0 s2_mem=25.0 decision=use_stage1_anchor reason=v4_4_mmlu_option_matrix_calibration_preserve_anchor_no_certificate route=mmlu_option_matrix_calibration mode=bypass anchor=1 cand=9 class=4 repair_br=0 repair_imp=0 certs=0 fg_flip=0 lift=0/0 empty_cert=anchor_not_violated restart=0 sel_src=stage1 sel_patch=0 vis=0/0 fail=none cand_u=8 ovr_u=56 rev_u=9 elapsed_s=42985.0 signature=stage2_v4_4|debate_judge|debater_a:reasoner,debater_b:verifier,judge:verifier|debater_a:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='off', finalization='answer_only'),debater_b:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='off', finalization='answer_only'),judge:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='strict', finalization='answer_only')|reasoner>verifier
[train][mmlu_pro] 196/400 id=mmlu_pro:10775 reward=-3.7891 task=0.1500 success=0.0000 latency=145.79 token=0.0175 s1_token=0.0009 s2_token=0.0175 s2_turns=5.0 s2_mem=15.0 decision=use_stage1_anchor reason=v4_4_mmlu_option_matrix_calibration_preserve_anchor_no_certificate route=mmlu_option_matrix_calibration mode=bypass anchor=1 cand=6 class=2 repair_br=0 repair_imp=0 certs=0 fg_flip=0 lift=0/0 empty_cert=matrix_parse_failed restart=0 sel_src=stage1 sel_patch=0 vis=0/0 fail=none cand_u=6 ovr_u=30 rev_u=0 elapsed_s=43196.2 signature=stage2_v4_4|solve_verify|solver:reasoner,verifier:math|solver:PromptSlots(reasoning_mode='stepwise', upstream_usage='summary', output_style='raw', verification_mode='off', finalization='answer_only'),verifier:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='strict', finalization='answer_only')|reasoner>math
[train][mmlu_pro] 197/400 id=mmlu_pro:7984 reward=-2.6459 task=0.9000 success=1.0000 latency=166.63 token=0.0072 s1_token=0.0008 s2_token=0.0072 s2_turns=5.0 s2_mem=20.0 decision=use_stage1_anchor reason=v4_4_mmlu_option_matrix_calibration_preserve_anchor_no_certificate route=mmlu_option_matrix_calibration mode=bypass anchor=1 cand=6 class=2 repair_br=0 repair_imp=0 certs=0 fg_flip=0 lift=0/0 empty_cert=option_coverage_low restart=0 sel_src=stage1 sel_patch=0 vis=0/0 fail=none cand_u=6 ovr_u=30 rev_u=0 elapsed_s=43453.0 signature=stage2_v4_4|critique_revise|critic:verifier,generator:reasoner,reviser:summarizer|critic:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='strict', finalization='answer_only'),generator:PromptSlots(reasoning_mode='stepwise', upstream_usage='summary', output_style='raw', verification_mode='off', finalization='answer_only'),reviser:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='light', finalization='answer_only')|reasoner>summarizer,reasoner>verifier,verifier>summarizer
[train][mmlu_pro] 198/400 id=mmlu_pro:5905 reward=-2.2240 task=0.9000 success=1.0000 latency=149.75 token=0.0050 s1_token=0.0010 s2_token=0.0050 s2_turns=5.0 s2_mem=15.0 decision=use_stage1_anchor reason=v4_4_mmlu_option_matrix_calibration_preserve_anchor_no_certificate route=mmlu_option_matrix_calibration mode=bypass anchor=1 cand=4 class=3 repair_br=0 repair_imp=0 certs=0 fg_flip=0 lift=0/0 empty_cert=matrix_parse_failed restart=0 sel_src=stage1 sel_patch=0 vis=0/0 fail=none cand_u=4 ovr_u=12 rev_u=0 elapsed_s=43698.0 signature=stage2_v4_4|route_solve|aggregator:summarizer,router:skeptic,solver:verifier|aggregator:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='light', finalization='answer_only'),router:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='light', finalization='answer_only'),solver:PromptSlots(reasoning_mode='stepwise', upstream_usage='summary', output_style='raw', verification_mode='off', finalization='answer_only')|skeptic>verifier,verifier>summarizer
[train][mmlu_pro] 199/400 id=mmlu_pro:4328 reward=-1.6469 task=0.9000 success=1.0000 latency=126.68 token=0.0017 s1_token=0.0007 s2_token=0.0017 s2_turns=5.0 s2_mem=15.0 decision=use_stage1_anchor reason=v4_4_mmlu_option_matrix_calibration_preserve_anchor_no_certificate route=mmlu_option_matrix_calibration mode=bypass anchor=1 cand=5 class=2 repair_br=0 repair_imp=0 certs=0 fg_flip=0 lift=0/0 empty_cert=matrix_parse_failed restart=0 sel_src=stage1+stage2 sel_patch=0 vis=0/0 fail=none cand_u=5 ovr_u=20 rev_u=3 elapsed_s=43886.0 signature=stage2_v4_4|solve_verify|solver:debater_a,verifier:summarizer|solver:PromptSlots(reasoning_mode='stepwise', upstream_usage='summary', output_style='raw', verification_mode='off', finalization='answer_only'),verifier:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='strict', finalization='answer_only')|debater_a>summarizer
[train][mmlu_pro] 200/400 id=mmlu_pro:12248 reward=-2.7440 task=0.9000 success=1.0000 latency=170.55 token=0.0102 s1_token=0.0010 s2_token=0.0102 s2_turns=5.0 s2_mem=20.0 decision=use_stage1_anchor reason=v4_4_mmlu_option_matrix_calibration_preserve_anchor_no_certificate route=mmlu_option_matrix_calibration mode=bypass anchor=1 cand=6 class=2 repair_br=0 repair_imp=0 certs=0 fg_flip=0 lift=0/0 empty_cert=option_coverage_low restart=0 sel_src=stage1 sel_patch=0 vis=0/0 fail=none cand_u=6 ovr_u=30 rev_u=0 elapsed_s=44115.3 signature=stage2_v4_4|critique_revise|critic:verifier,generator:reasoner,reviser:summarizer|critic:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='strict', finalization='answer_only'),generator:PromptSlots(reasoning_mode='stepwise', upstream_usage='summary', output_style='raw', verification_mode='off', finalization='answer_only'),reviser:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='light', finalization='answer_only')|reasoner>summarizer,reasoner>verifier,verifier>summarizer
[train][mmlu_pro] 201/400 id=mmlu_pro:5341 reward=-2.7256 task=0.9000 success=1.0000 latency=169.82 token=0.0010 s1_token=0.0004 s2_token=0.0010 s2_turns=5.0 s2_mem=15.0 decision=use_stage1_anchor reason=v4_4_mmlu_option_matrix_calibration_preserve_anchor_no_certificate route=mmlu_option_matrix_calibration mode=bypass anchor=1 cand=4 class=1 repair_br=0 repair_imp=0 certs=0 fg_flip=0 lift=0/0 empty_cert=matrix_parse_failed restart=0 sel_src=stage1 sel_patch=0 vis=0/0 fail=none cand_u=4 ovr_u=12 rev_u=4 elapsed_s=44320.2 signature=stage2_v4_4|solve_verify|solver:verifier,verifier:reasoner|solver:PromptSlots(reasoning_mode='stepwise', upstream_usage='summary', output_style='raw', verification_mode='off', finalization='answer_only'),verifier:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='strict', finalization='answer_only')|verifier>reasoner
[train][mmlu_pro] 202/400 id=mmlu_pro:7264 reward=-4.5580 task=0.1500 success=0.0000 latency=176.54 token=0.0166 s1_token=0.0003 s2_token=0.0166 s2_turns=5.0 s2_mem=20.0 decision=use_stage1_anchor reason=v4_4_mmlu_option_matrix_calibration_preserve_anchor_no_certificate route=mmlu_option_matrix_calibration mode=bypass anchor=1 cand=6 class=2 repair_br=0 repair_imp=0 certs=0 fg_flip=0 lift=0/0 empty_cert=matrix_parse_failed restart=0 sel_src=stage1 sel_patch=0 vis=0/0 fail=none cand_u=6 ovr_u=30 rev_u=0 elapsed_s=44579.9 signature=stage2_v4_4|critique_revise|critic:verifier,generator:reasoner,reviser:summarizer|critic:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='strict', finalization='answer_only'),generator:PromptSlots(reasoning_mode='stepwise', upstream_usage='summary', output_style='raw', verification_mode='off', finalization='answer_only'),reviser:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='light', finalization='answer_only')|reasoner>summarizer,reasoner>verifier,verifier>summarizer
[train][mmlu_pro] 203/400 id=mmlu_pro:4254 reward=-5.6498 task=0.1500 success=0.0000 latency=220.22 token=0.0093 s1_token=0.0003 s2_token=0.0093 s2_turns=5.0 s2_mem=20.0 decision=use_stage1_anchor reason=v4_4_mmlu_option_matrix_calibration_preserve_anchor_no_certificate route=mmlu_option_matrix_calibration mode=bypass anchor=1 cand=6 class=2 repair_br=0 repair_imp=0 certs=0 fg_flip=0 lift=0/0 empty_cert=option_coverage_low restart=0 sel_src=stage1 sel_patch=0 vis=0/0 fail=none cand_u=6 ovr_u=30 rev_u=0 elapsed_s=44896.0 signature=stage2_v4_4|critique_revise|critic:verifier,generator:reasoner,reviser:summarizer|critic:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='strict', finalization='answer_only'),generator:PromptSlots(reasoning_mode='stepwise', upstream_usage='summary', output_style='raw', verification_mode='off', finalization='answer_only'),reviser:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='light', finalization='answer_only')|reasoner>summarizer,reasoner>verifier,verifier>summarizer
[train][mmlu_pro] 204/400 id=mmlu_pro:3085 reward=-4.1630 task=0.1500 success=0.0000 latency=160.76 token=0.0013 s1_token=0.0003 s2_token=0.0013 s2_turns=5.0 s2_mem=10.0 decision=use_stage1_anchor reason=v4_4_mmlu_option_matrix_calibration_preserve_anchor_no_certificate route=mmlu_option_matrix_calibration mode=bypass anchor=1 cand=7 class=3 repair_br=0 repair_imp=0 certs=0 fg_flip=0 lift=0/0 empty_cert=matrix_parse_failed restart=0 sel_src=stage1 sel_patch=0 vis=0/0 fail=none cand_u=7 ovr_u=42 rev_u=0 elapsed_s=45158.8 signature=stage2_v4_4|parallel_vote|aggregator:verifier,solver_a:reasoner,solver_b:debater_b|aggregator:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='light', finalization='answer_only'),solver_a:PromptSlots(reasoning_mode='stepwise', upstream_usage='summary', output_style='raw', verification_mode='off', finalization='answer_only'),solver_b:PromptSlots(reasoning_mode='stepwise', upstream_usage='summary', output_style='raw', verification_mode='off', finalization='answer_only')|debater_b>verifier,reasoner>verifier
[train][mmlu_pro] 205/400 id=mmlu_pro:4887 reward=-3.0903 task=0.9000 success=1.0000 latency=184.41 token=0.0006 s1_token=0.0002 s2_token=0.0006 s2_turns=5.0 s2_mem=15.0 decision=use_stage1_anchor reason=v4_4_mmlu_option_matrix_calibration_preserve_anchor_no_certificate route=mmlu_option_matrix_calibration mode=bypass anchor=1 cand=2 class=1 repair_br=0 repair_imp=0 certs=0 fg_flip=0 lift=0/0 empty_cert=matrix_parse_failed restart=0 sel_src=stage1 sel_patch=0 vis=0/0 fail=none cand_u=2 ovr_u=2 rev_u=0 elapsed_s=45371.1 signature=stage2_v4_4|route_solve|aggregator:reasoner,router:verifier,solver:skeptic|aggregator:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='light', finalization='answer_only'),router:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='light', finalization='answer_only'),solver:PromptSlots(reasoning_mode='stepwise', upstream_usage='summary', output_style='raw', verification_mode='off', finalization='answer_only')|skeptic>reasoner,verifier>skeptic
[train][mmlu_pro] 206/400 id=mmlu_pro:11454 reward=-4.5214 task=0.1500 success=0.0000 latency=175.09 token=0.0049 s1_token=0.0004 s2_token=0.0049 s2_turns=5.0 s2_mem=20.0 decision=use_stage1_anchor reason=v4_4_mmlu_option_matrix_calibration_preserve_anchor_no_certificate route=mmlu_option_matrix_calibration mode=bypass anchor=1 cand=6 class=2 repair_br=0 repair_imp=0 certs=0 fg_flip=0 lift=0/1 empty_cert=anchor_not_violated restart=0 sel_src=stage1 sel_patch=0 vis=0/0 fail=none cand_u=6 ovr_u=30 rev_u=0 elapsed_s=45638.2 signature=stage2_v4_4|critique_revise|critic:verifier,generator:reasoner,reviser:planner|critic:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='strict', finalization='answer_only'),generator:PromptSlots(reasoning_mode='stepwise', upstream_usage='summary', output_style='raw', verification_mode='off', finalization='answer_only'),reviser:PromptSlots(reasoning_mode='direct', upstream_usage='summary', output_style='raw', verification_mode='light', finalization='answer_only')|reasoner>planner,reasoner>verifier,verifier>planner
